timestamp,v3_price,v4_price,spot_price,perp_price,first_source,first_price,last_source,last_price,firstLastDiffPercent
2025-12-03T11:08:26.463Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
2025-12-03T11:08:26.463Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
2025-12-03T11:08:26.465Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
2025-12-03T11:08:26.466Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
2025-12-03T11:08:26.466Z,33.98088363694544,34.01376939875424,34.0605,34.0605,现货价格,34.0605,V3 池,33.98088363694544,0.233750
2025-12-03T11:08:27.280Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:27.332Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:27.344Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:27.362Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:27.396Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:27.398Z,33.98088363694544,34.01376939875424,34.063,34.063,现货价格,34.063,V3 池,33.98088363694544,0.241072
2025-12-03T11:08:32.314Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:32.340Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:32.347Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:32.362Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:32.364Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:32.476Z,33.98088363694544,34.01376939875424,34.0375,34.0375,现货价格,34.0375,V3 池,33.98088363694544,0.166335
2025-12-03T11:08:37.279Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:37.369Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:37.371Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:37.389Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:37.394Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:37.395Z,33.98088363694544,34.01376939875424,34.0495,34.0495,现货价格,34.0495,V3 池,33.98088363694544,0.201519
2025-12-03T11:08:42.275Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.356Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.375Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.386Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.395Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.487Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:42.870Z,33.98088363694544,34.01376939875424,34.0415,34.0415,现货价格,34.0415,V3 池,33.98088363694544,0.178066
2025-12-03T11:08:47.317Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.355Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.365Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.403Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.460Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.562Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:08:47.916Z,33.98088363694544,34.01376939875424,34.0155,34.0155,现货价格,34.0155,V3 池,33.98088363694544,0.101766
2025-12-03T11:09:03.481Z,33.98088363694544,34.0205244332112,33.9985,33.9985,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.483Z,33.98088363694544,34.0205244332112,34.001,34.001,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.487Z,33.98088363694544,34.0205244332112,34.001,34.001,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.488Z,33.98088363694544,34.0205244332112,33.9985,33.9985,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.492Z,33.98088363694544,34.0205244332112,33.9985,33.9985,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.492Z,33.98088363694544,34.0205244332112,34.001,34.001,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:03.504Z,33.98088363694544,34.0205244332112,34.001,34.001,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.590Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.728Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.734Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.841Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.868Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.884Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:04.921Z,33.98088363694544,34.0205244332112,33.9875,33.9875,V4 池,34.0205244332112,V3 池,33.98088363694544,0.116520
2025-12-03T11:09:08.366Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.366Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.366Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.366Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.367Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.368Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:08.368Z,33.98088363694544,34.017057166709236,33.9875,33.9875,V4 池,34.017057166709236,V3 池,33.98088363694544,0.106339
2025-12-03T11:09:09.529Z,33.98088363694544,34.017057166709236,33.9725,33.9725,V4 池,34.017057166709236,合约价格,33.9725,0.130985
2025-12-03T11:09:09.587Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.634Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.671Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.861Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.880Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.933Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:09.949Z,33.98088363694544,34.00975270747507,33.9725,33.9725,V4 池,34.00975270747507,合约价格,33.9725,0.109535
2025-12-03T11:09:14.526Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:14.658Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:14.678Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:14.797Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
2025-12-03T11:09:14.886Z,33.98088363694544,34.00975270747507,33.9645,33.9645,V4 池,34.00975270747507,合约价格,33.9645,0.133058
